Booking_ID,Booking_Date,Travel_Date,Lead_Time,Category,Travel_Type,Customer_Type,City_From,City_To,Booking_Channel,Payment_Mode,Base_Price,Discount_%,Cancellation_Status,Refund_%,Rating,Repeat_Customer,Booking_Hour,Festival_Season
BKG00188,14-03-2025,10-04-2025,27,Train,International,Business,Hyderabad,Dubai,Website,Wallet,7689.6,0,0,0,1,Yes,1,Normal
BKG00189,15-08-2024,24-10-2024,70,Train,Domestic,Solo,Hyderabad,Bangalore,Website,UPI,2396,0,0,0,4,Yes,6,Christmas
BKG00190,01-09-2025,06-11-2025,66,Flight,International,Couple,Chennai,Dubai,Website,Wallet,8661.6,0,0,0,1,Yes,23,Summer
BKG00191,31-12-2024,03-02-2025,34,Hotel,Domestic,Business,Chennai,Hyderabad,Website,Credit Card,23949,0,0,0,3,No,8,Normal
BKG00192,14-03-2024,22-05-2024,69,Hotel,International,Solo,Chennai,Bangkok,App,Credit Card,5212.8,5,1,80,3,Yes,18,Diwali
BKG00193,23-08-2024,18-10-2024,56,Flight,International,Family,Mumbai,Bangkok,Website,Wallet,23603.4,20,1,80,1,Yes,7,Diwali
BKG00194,02-06-2025,11-06-2025,9,Train,International,Solo,Hyderabad,Singapore,Website,NetBanking,6244.2,20,0,0,4,No,19,Christmas
BKG00195,25-03-2025,29-05-2025,65,Flight,Domestic,Solo,Hyderabad,Bangalore,Website,UPI,6201,15,0,0,4,No,8,Christmas
BKG00196,24-09-2025,25-09-2025,1,Hotel,Domestic,Couple,Mumbai,Chennai,Website,UPI,24399,10,0,0,1,No,1,Diwali
BKG00197,16-08-2024,02-10-2024,47,Hotel,International,Couple,Hyderabad,Singapore,App,Wallet,32166,5,0,0,5,Yes,1,Normal
BKG00198,03-04-2025,01-07-2025,89,Hotel,Domestic,Solo,Delhi,Bangalore,Website,Credit Card,18783,10,1,80,4,No,7,Normal
BKG00199,23-01-2024,19-03-2024,56,Holiday Package,Domestic,Family,Mumbai,Delhi,Website,UPI,32607,15,1,80,1,Yes,18,Normal
BKG00200,21-12-2024,23-02-2025,64,Flight,Domestic,Couple,Mumbai,Goa,App,NetBanking,5136,0,0,0,3,Yes,18,Normal
BKG00201,11-04-2024,29-04-2024,18,Holiday Package,International,Couple,Chennai,London,App,Debit Card,143326.8,0,0,0,5,Yes,8,Normal
BKG00202,21-04-2025,30-05-2025,39,Train,Domestic,Business,Delhi,Delhi,App,UPI,3914,5,0,0,4,No,5,Normal
BKG00203,25-02-2024,04-04-2024,39,Flight,International,Solo,Delhi,Singapore,App,UPI,19661.4,20,0,0,3,Yes,14,Normal
BKG00204,02-12-2025,10-02-2026,70,Flight,Domestic,Couple,Bangalore,Delhi,Website,NetBanking,13644,20,1,80,2,Yes,16,Diwali
BKG00205,07-10-2025,12-10-2025,5,Hotel,International,Solo,Delhi,Singapore,App,Debit Card,17836.2,15,0,0,4,No,4,Normal
BKG00206,28-07-2025,04-08-2025,7,Holiday Package,Domestic,Family,Mumbai,Hyderabad,App,NetBanking,62977,15,0,0,2,No,8,Normal
BKG00207,13-03-2025,31-03-2025,18,Train,International,Couple,Bangalore,Bangkok,App,UPI,1828.8,20,0,0,3,No,21,Normal
BKG00208,27-08-2024,30-08-2024,3,Holiday Package,Domestic,Solo,Chennai,Hyderabad,Website,Wallet,35519,0,0,0,5,No,22,Normal
BKG00209,21-02-2025,23-02-2025,2,Holiday Package,International,Business,Hyderabad,Bangkok,Website,NetBanking,101815.2,15,0,0,1,Yes,17,Normal
BKG00210,02-08-2025,17-08-2025,15,Train,Domestic,Solo,Bangalore,Hyderabad,Website,Debit Card,3581,10,0,0,2,No,19,Normal
BKG00211,06-12-2024,12-02-2025,68,Train,Domestic,Solo,Delhi,Goa,Website,Debit Card,4898,20,0,0,4,No,6,Normal
BKG00212,30-10-2024,14-11-2024,15,Train,International,Couple,Chennai,London,Website,UPI,3510,0,0,0,5,No,10,Normal
BKG00213,27-04-2025,29-04-2025,2,Hotel,International,Couple,Chennai,Dubai,App,Credit Card,35044.2,10,0,0,2,Yes,13,Normal
BKG00214,20-04-2025,04-06-2025,45,Holiday Package,Domestic,Couple,Chennai,Bangalore,Website,Debit Card,54204,15,0,0,2,Yes,7,Normal
BKG00215,18-09-2024,26-09-2024,8,Hotel,International,Couple,Chennai,Dubai,Website,Credit Card,23340.6,15,0,0,5,No,5,Normal
BKG00216,06-02-2024,30-03-2024,53,Flight,International,Family,Bangalore,Bangkok,App,Debit Card,22579.2,20,0,0,1,No,0,Normal
BKG00217,29-01-2025,30-03-2025,60,Hotel,International,Solo,Hyderabad,Bangkok,App,Wallet,4701.6,20,0,0,5,No,20,Christmas
BKG00218,12-05-2024,27-05-2024,15,Hotel,International,Family,Hyderabad,Dubai,Website,UPI,40199.4,10,0,0,3,Yes,2,Diwali
BKG00219,31-08-2024,26-10-2024,56,Train,International,Business,Mumbai,Singapore,App,NetBanking,5446.8,15,0,0,1,No,23,Normal
BKG00220,14-09-2025,25-10-2025,41,Train,Domestic,Couple,Chennai,Bangalore,App,Debit Card,2456,15,1,80,3,Yes,19,Normal
BKG00221,31-10-2025,26-11-2025,26,Train,Domestic,Family,Hyderabad,Jaipur,Website,Wallet,3115,15,0,0,2,Yes,20,Normal
BKG00222,24-08-2025,12-09-2025,19,Hotel,Domestic,Solo,Delhi,Hyderabad,App,Credit Card,16289,0,0,0,4,No,12,Normal
BKG00223,20-11-2024,01-12-2024,11,Train,Domestic,Solo,Chennai,Goa,App,UPI,4952,0,0,0,5,Yes,13,Normal
BKG00224,25-05-2025,01-06-2025,7,Flight,Domestic,Business,Delhi,Delhi,Website,UPI,3140,10,0,0,2,Yes,4,Normal
BKG00225,10-01-2025,16-02-2025,37,Train,International,Couple,Bangalore,Singapore,Website,UPI,4955.4,0,0,0,4,Yes,3,Normal
BKG00226,24-07-2025,30-08-2025,37,Flight,Domestic,Couple,Hyderabad,Jaipur,App,UPI,3985,5,0,0,3,No,3,Diwali
BKG00227,08-02-2025,03-05-2025,84,Hotel,International,Solo,Bangalore,Dubai,Website,Wallet,33107.4,15,1,80,4,Yes,14,Normal
BKG00228,20-11-2025,09-01-2026,50,Flight,Domestic,Family,Bangalore,Goa,App,Wallet,14157,5,0,0,2,No,17,Normal
BKG00229,06-05-2025,29-06-2025,54,Holiday Package,International,Couple,Hyderabad,Bangkok,App,Debit Card,100018.8,15,1,80,5,No,20,Summer
BKG00230,12-09-2025,12-10-2025,30,Hotel,Domestic,Solo,Chennai,Goa,App,NetBanking,18897,20,0,0,3,Yes,4,Normal
BKG00231,24-06-2024,31-08-2024,68,Holiday Package,Domestic,Family,Chennai,Bangalore,App,UPI,56901,20,0,0,4,No,10,Normal
BKG00232,12-01-2025,17-03-2025,64,Hotel,International,Business,Chennai,Bangkok,Website,Debit Card,21466.8,5,0,0,4,No,3,Diwali
BKG00233,15-05-2025,22-05-2025,7,Train,International,Couple,Hyderabad,Dubai,Website,UPI,6487.2,10,0,0,3,Yes,23,Diwali
BKG00234,13-09-2025,15-11-2025,63,Flight,Domestic,Business,Bangalore,Goa,Website,Debit Card,8117,20,0,0,1,Yes,17,Normal
BKG00235,08-02-2024,10-04-2024,62,Hotel,International,Family,Bangalore,London,App,UPI,27689.4,20,0,0,4,Yes,14,Christmas
BKG00236,20-06-2024,03-09-2024,75,Flight,International,Solo,Chennai,London,App,Credit Card,24049.8,15,0,0,2,Yes,20,Normal
BKG00237,23-01-2025,13-02-2025,21,Hotel,International,Couple,Bangalore,Singapore,Website,Wallet,32131.8,20,0,0,2,Yes,16,Diwali
BKG00238,01-05-2024,06-06-2024,36,Hotel,International,Solo,Delhi,Bangkok,App,Credit Card,10108.8,20,0,0,5,No,0,Normal
BKG00239,19-06-2025,03-08-2025,45,Hotel,International,Couple,Bangalore,London,App,Wallet,25857,20,0,0,1,Yes,7,Christmas
BKG00240,22-07-2024,15-09-2024,55,Flight,International,Business,Mumbai,Singapore,Website,NetBanking,25268.4,0,0,0,5,No,21,Normal
BKG00241,31-01-2024,21-03-2024,50,Holiday Package,International,Solo,Chennai,Singapore,Website,NetBanking,70263,10,1,80,2,Yes,11,Normal
BKG00242,10-01-2024,03-04-2024,84,Flight,Domestic,Couple,Chennai,Bangalore,Website,NetBanking,14860,0,1,80,1,No,17,Normal
BKG00243,07-02-2025,23-04-2025,75,Train,International,Couple,Hyderabad,Dubai,App,Debit Card,4923,20,1,80,2,Yes,15,Normal
BKG00244,31-10-2025,14-01-2026,75,Flight,International,Couple,Delhi,Dubai,App,NetBanking,21297.6,0,0,0,2,Yes,22,Normal
BKG00245,24-01-2025,04-02-2025,11,Flight,Domestic,Business,Mumbai,Bangalore,Website,Credit Card,12635,0,0,0,3,Yes,18,Diwali
BKG00246,18-12-2025,25-01-2026,38,Train,Domestic,Family,Mumbai,Bangalore,Website,NetBanking,4087,20,1,80,2,Yes,5,Christmas
BKG00247,14-01-2024,13-02-2024,30,Train,International,Business,Mumbai,Bangkok,App,Debit Card,5434.2,20,0,0,2,Yes,18,Normal
BKG00248,13-04-2024,19-05-2024,36,Holiday Package,International,Couple,Hyderabad,Singapore,Website,NetBanking,78912,20,1,80,5,Yes,12,Normal
BKG00249,15-05-2024,06-08-2024,83,Flight,International,Business,Chennai,Bangkok,Website,Credit Card,6595.2,15,1,80,5,No,1,Summer
BKG00250,14-12-2024,17-01-2025,34,Flight,Domestic,Family,Hyderabad,Bangalore,Website,Wallet,8792,15,1,80,4,No,20,Normal
BKG00251,04-06-2024,25-07-2024,51,Hotel,International,Solo,Hyderabad,London,App,Credit Card,14625,0,0,0,5,Yes,11,Normal
BKG00252,19-12-2025,17-01-2026,29,Holiday Package,Domestic,Solo,Bangalore,Mumbai,App,Credit Card,51383,20,0,0,5,Yes,14,Normal
BKG00253,07-09-2025,17-11-2025,71,Hotel,International,Couple,Hyderabad,London,Website,NetBanking,12843,20,1,80,5,No,9,Normal
BKG00254,05-05-2024,27-05-2024,22,Hotel,International,Business,Mumbai,Singapore,Website,Debit Card,6202.8,5,0,0,1,Yes,1,Diwali
BKG00255,15-01-2024,29-01-2024,14,Hotel,International,Family,Delhi,London,Website,Credit Card,36759.6,5,0,0,4,Yes,23,Normal
BKG00256,05-08-2025,31-10-2025,87,Holiday Package,International,Couple,Mumbai,London,Website,UPI,45473.4,0,0,0,1,Yes,20,Normal
BKG00257,01-06-2024,13-08-2024,73,Hotel,Domestic,Solo,Bangalore,Goa,App,UPI,5369,10,1,80,3,No,10,Christmas
BKG00258,29-11-2025,16-02-2026,79,Train,International,Business,Delhi,London,App,UPI,2107.8,15,0,0,3,Yes,9,Normal
BKG00259,15-02-2024,16-04-2024,61,Hotel,International,Solo,Chennai,Singapore,App,Wallet,13028.4,5,0,0,5,Yes,16,Normal
BKG00260,07-10-2025,18-10-2025,11,Flight,Domestic,Solo,Chennai,Chennai,App,NetBanking,11631,20,0,0,4,Yes,0,Normal
BKG00261,05-04-2025,04-07-2025,90,Train,International,Business,Hyderabad,London,App,Debit Card,6373.8,10,0,0,1,Yes,8,Normal
BKG00262,13-09-2025,23-10-2025,40,Hotel,International,Solo,Delhi,Singapore,App,Debit Card,35152.2,5,1,80,2,No,21,Normal
BKG00263,02-04-2024,07-06-2024,66,Holiday Package,International,Family,Delhi,Bangkok,Website,Credit Card,70083,20,0,0,5,No,2,Normal
BKG00264,22-02-2024,02-03-2024,9,Holiday Package,International,Family,Bangalore,Singapore,App,Wallet,114206.4,15,0,0,4,No,13,Normal
BKG00265,15-05-2024,30-05-2024,15,Train,Domestic,Couple,Delhi,Chennai,App,Credit Card,4796,15,1,80,1,No,8,Diwali
BKG00266,14-09-2025,12-11-2025,59,Holiday Package,International,Solo,Chennai,Singapore,App,Wallet,74655,5,0,0,5,Yes,22,Normal
BKG00267,03-11-2025,04-11-2025,1,Train,International,Family,Delhi,Dubai,App,Credit Card,5085,10,0,0,4,No,21,Normal
BKG00268,27-02-2025,28-03-2025,29,Holiday Package,International,Family,Bangalore,London,App,Wallet,100200.6,0,0,0,5,No,9,Normal
BKG00269,26-12-2025,18-03-2026,82,Holiday Package,Domestic,Solo,Bangalore,Delhi,App,Credit Card,78740,0,0,0,5,No,6,Normal
BKG00270,01-04-2024,15-06-2024,75,Holiday Package,Domestic,Family,Delhi,Jaipur,Website,Wallet,24176,10,0,0,5,Yes,18,Normal
BKG00271,09-07-2024,09-08-2024,31,Holiday Package,Domestic,Couple,Mumbai,Delhi,App,Wallet,15102,0,1,80,4,No,9,Normal
BKG00272,17-07-2025,27-08-2025,41,Train,International,Solo,Chennai,London,App,UPI,8933.4,20,1,80,4,Yes,13,Diwali
BKG00273,20-10-2024,06-11-2024,17,Hotel,International,Family,Mumbai,Singapore,Website,UPI,4404.6,5,1,80,4,No,9,Normal
BKG00274,04-08-2025,21-10-2025,78,Hotel,International,Business,Mumbai,Dubai,App,UPI,21421.8,5,1,80,1,No,12,Normal
BKG00275,19-06-2025,19-08-2025,61,Hotel,International,Couple,Chennai,Bangkok,App,Debit Card,10013.4,10,0,0,1,No,4,Normal
BKG00276,06-02-2024,17-03-2024,40,Hotel,Domestic,Business,Hyderabad,Bangalore,Website,UPI,9415,10,0,0,2,No,6,Summer
BKG00277,17-11-2025,28-12-2025,41,Train,Domestic,Solo,Delhi,Mumbai,App,NetBanking,3657,10,0,0,2,Yes,11,Normal
BKG00278,14-02-2025,17-03-2025,31,Train,International,Couple,Bangalore,Singapore,Website,UPI,3717,5,0,0,1,No,16,Normal
BKG00279,01-05-2025,19-06-2025,49,Holiday Package,Domestic,Couple,Bangalore,Bangalore,Website,Credit Card,68656,5,0,0,3,Yes,19,Normal
BKG00280,13-11-2025,15-11-2025,2,Hotel,International,Business,Hyderabad,Singapore,App,Credit Card,37531.8,5,0,0,4,Yes,13,Christmas
BKG00281,01-11-2025,21-12-2025,50,Holiday Package,International,Family,Delhi,Singapore,Website,Credit Card,120283.2,5,1,80,2,No,22,Normal
BKG00282,26-06-2025,27-07-2025,31,Train,Domestic,Couple,Hyderabad,Delhi,Website,Credit Card,2582,10,0,0,2,No,17,Summer
BKG00283,02-05-2024,13-07-2024,72,Holiday Package,International,Couple,Mumbai,London,App,Debit Card,30081.6,10,0,0,4,Yes,15,Diwali
BKG00284,09-11-2025,29-11-2025,20,Flight,International,Couple,Mumbai,London,Website,Wallet,23137.2,15,0,0,5,Yes,6,Normal
BKG00285,13-08-2024,16-10-2024,64,Holiday Package,Domestic,Family,Mumbai,Hyderabad,Website,NetBanking,62485,5,0,0,1,No,14,Normal
BKG00286,28-08-2025,29-10-2025,62,Train,International,Business,Delhi,Bangkok,Website,Wallet,4534.2,15,0,0,5,Yes,10,Diwali
BKG00287,23-04-2025,28-04-2025,5,Holiday Package,International,Solo,Bangalore,Singapore,App,Wallet,102540.6,15,0,0,2,No,21,Summer
BKG00288,21-04-2024,28-05-2024,37,Hotel,Domestic,Couple,Chennai,Delhi,App,NetBanking,20373,5,0,0,2,Yes,11,Normal
BKG00289,26-07-2025,05-10-2025,71,Hotel,Domestic,Family,Hyderabad,Delhi,App,UPI,2624,20,0,0,1,Yes,0,Normal
BKG00290,01-08-2024,05-09-2024,35,Train,International,Couple,Chennai,London,App,Credit Card,4840.2,15,0,0,3,No,13,Normal
BKG00291,19-05-2025,07-07-2025,49,Holiday Package,International,Family,Delhi,London,Website,Debit Card,87924.6,5,0,0,3,Yes,8,Summer
BKG00292,31-08-2025,16-11-2025,77,Holiday Package,International,Couple,Delhi,London,App,Debit Card,140797.8,10,0,0,1,Yes,23,Diwali
BKG00293,29-09-2025,05-11-2025,37,Train,Domestic,Family,Mumbai,Bangalore,App,UPI,4822,10,1,80,4,Yes,6,Summer
BKG00294,01-08-2024,24-09-2024,54,Holiday Package,International,Solo,Delhi,London,App,NetBanking,114222.6,5,0,0,2,No,8,Normal
BKG00295,09-04-2025,14-06-2025,66,Train,Domestic,Solo,Mumbai,Mumbai,App,Credit Card,2816,15,0,0,3,Yes,14,Normal
BKG00296,13-07-2025,08-08-2025,26,Hotel,International,Family,Delhi,Singapore,App,UPI,12069,10,0,0,4,No,19,Normal
BKG00297,08-01-2025,17-01-2025,9,Holiday Package,International,Solo,Mumbai,London,Website,Debit Card,62100,0,0,0,2,Yes,22,Normal
BKG00298,07-12-2025,16-02-2026,71,Hotel,International,Couple,Bangalore,Dubai,App,NetBanking,41461.2,15,0,0,4,Yes,5,Normal
BKG00299,09-03-2025,05-05-2025,57,Holiday Package,Domestic,Solo,Bangalore,Jaipur,App,Wallet,33499,20,0,0,3,Yes,0,Normal
BKG00300,17-07-2024,24-08-2024,38,Holiday Package,Domestic,Couple,Bangalore,Mumbai,Website,UPI,47235,20,0,0,1,Yes,14,Diwali
BKG00301,17-09-2025,06-12-2025,80,Hotel,Domestic,Family,Hyderabad,Chennai,App,UPI,6597,5,0,0,4,No,9,Normal
BKG00302,03-02-2025,17-04-2025,73,Hotel,International,Solo,Mumbai,Singapore,Website,Wallet,5520.6,20,0,0,5,No,5,Christmas
BKG00303,20-10-2025,13-01-2026,85,Holiday Package,Domestic,Business,Hyderabad,Goa,Website,UPI,25826,5,0,0,5,No,0,Diwali
BKG00304,12-06-2025,03-09-2025,83,Holiday Package,Domestic,Solo,Delhi,Mumbai,App,UPI,57863,20,0,0,1,Yes,20,Normal
BKG00305,18-04-2025,25-05-2025,37,Holiday Package,Domestic,Family,Delhi,Mumbai,App,Credit Card,39725,5,0,0,5,No,6,Normal
BKG00306,09-09-2024,16-10-2024,37,Train,Domestic,Couple,Chennai,Hyderabad,Website,Credit Card,3234,20,1,80,3,Yes,11,Normal
BKG00307,15-07-2024,13-08-2024,29,Train,International,Business,Hyderabad,Bangkok,App,Wallet,5104.8,15,0,0,5,Yes,6,Diwali
BKG00308,06-09-2024,07-11-2024,62,Train,Domestic,Couple,Chennai,Bangalore,App,UPI,2159,10,0,0,1,No,9,Normal
BKG00309,27-05-2024,26-06-2024,30,Holiday Package,Domestic,Family,Bangalore,Mumbai,Website,UPI,66560,0,0,0,1,No,6,Normal
BKG00310,23-11-2024,09-02-2025,78,Train,Domestic,Business,Chennai,Delhi,Website,UPI,4663,15,0,0,4,No,3,Summer
BKG00311,18-10-2024,18-12-2024,61,Holiday Package,International,Solo,Delhi,Singapore,App,Debit Card,107802,5,0,0,3,Yes,9,Diwali
BKG00312,16-03-2024,29-04-2024,44,Hotel,International,Family,Delhi,Singapore,App,Wallet,40501.8,20,0,0,2,No,17,Normal
BKG00313,23-09-2025,05-11-2025,43,Holiday Package,Domestic,Business,Hyderabad,Mumbai,Website,Debit Card,37505,15,0,0,1,No,3,Christmas
BKG00314,17-10-2024,22-12-2024,66,Train,International,Solo,Mumbai,Bangkok,App,UPI,4134.6,10,1,80,3,Yes,8,Normal
BKG00315,04-03-2024,15-04-2024,42,Flight,International,Business,Chennai,Dubai,Website,Credit Card,25925.4,5,1,80,5,Yes,6,Christmas
BKG00316,01-08-2025,28-08-2025,27,Train,International,Solo,Delhi,Singapore,App,Credit Card,8964,5,0,0,5,Yes,8,Normal
BKG00317,20-06-2024,31-08-2024,72,Hotel,International,Couple,Hyderabad,Bangkok,App,UPI,28915.2,5,0,0,2,Yes,19,Summer
BKG00318,09-12-2024,08-01-2025,30,Hotel,International,Solo,Mumbai,Singapore,App,NetBanking,20957.4,0,0,0,4,Yes,5,Normal
BKG00319,10-09-2024,04-12-2024,85,Holiday Package,International,Business,Mumbai,Singapore,Website,Wallet,73692,15,0,0,5,Yes,13,Christmas
BKG00320,02-09-2025,24-11-2025,83,Hotel,Domestic,Family,Bangalore,Goa,App,Wallet,22040,20,0,0,3,Yes,8,Summer
BKG00321,23-01-2025,13-04-2025,80,Train,International,Business,Hyderabad,Bangkok,App,Debit Card,5311.8,0,0,0,1,No,11,Normal
BKG00322,02-07-2025,30-08-2025,59,Train,International,Solo,Mumbai,Singapore,App,NetBanking,4017.6,15,0,0,2,Yes,17,Normal
BKG00323,12-10-2024,02-12-2024,51,Hotel,Domestic,Couple,Hyderabad,Mumbai,App,Wallet,11576,0,0,0,2,Yes,14,Normal
BKG00324,23-06-2025,12-07-2025,19,Train,International,Business,Hyderabad,Dubai,Website,NetBanking,5504.4,20,0,0,5,Yes,2,Normal
BKG00325,11-04-2024,16-04-2024,5,Flight,International,Family,Mumbai,Bangkok,Website,NetBanking,17776.8,5,1,80,4,No,1,Summer
BKG00326,12-02-2024,02-03-2024,19,Hotel,International,Family,Hyderabad,London,Website,Debit Card,34772.4,5,0,0,2,No,12,Normal
BKG00327,26-04-2025,08-06-2025,43,Flight,International,Solo,Bangalore,Bangkok,Website,Wallet,6609.6,10,0,0,5,Yes,11,Normal
BKG00328,21-03-2025,03-04-2025,13,Train,International,Solo,Mumbai,London,Website,UPI,6105.6,0,0,0,5,No,13,Normal
BKG00329,30-12-2024,26-02-2025,58,Train,International,Business,Chennai,London,Website,Credit Card,5880.6,10,0,0,2,No,3,Normal
BKG00330,27-12-2024,02-01-2025,6,Holiday Package,Domestic,Business,Hyderabad,Hyderabad,Website,NetBanking,39017,15,0,0,1,No,19,Normal
BKG00331,01-07-2024,25-07-2024,24,Hotel,Domestic,Solo,Mumbai,Mumbai,Website,Wallet,12196,5,0,0,5,Yes,0,Summer
BKG00332,28-03-2024,08-05-2024,41,Train,Domestic,Business,Chennai,Bangalore,App,NetBanking,1049,15,0,0,2,No,3,Normal
BKG00333,07-03-2025,19-05-2025,73,Hotel,Domestic,Business,Delhi,Chennai,Website,Wallet,19608,20,0,0,3,Yes,13,Summer
BKG00334,05-07-2025,20-08-2025,46,Train,Domestic,Business,Bangalore,Goa,Website,Wallet,4677,20,0,0,3,No,8,Normal
BKG00335,11-10-2025,15-10-2025,4,Train,Domestic,Family,Delhi,Delhi,App,Wallet,3408,10,0,0,4,No,22,Normal
BKG00336,03-10-2024,19-12-2024,77,Holiday Package,International,Business,Chennai,Dubai,Website,Credit Card,138956.4,0,0,0,1,No,1,Christmas
BKG00337,08-04-2025,28-06-2025,81,Train,Domestic,Solo,Mumbai,Hyderabad,App,Debit Card,4185,15,1,80,1,Yes,19,Normal
BKG00338,28-03-2024,31-05-2024,64,Flight,International,Solo,Chennai,London,App,UPI,21650.4,15,0,0,1,Yes,22,Normal
BKG00339,27-04-2024,17-05-2024,20,Flight,Domestic,Business,Hyderabad,Hyderabad,Website,Wallet,6901,20,0,0,5,Yes,14,Normal
BKG00340,04-09-2025,21-09-2025,17,Hotel,Domestic,Family,Chennai,Delhi,App,Debit Card,10249,0,0,0,1,No,1,Normal
BKG00341,06-10-2024,08-12-2024,63,Hotel,Domestic,Business,Bangalore,Delhi,Website,Wallet,12590,0,0,0,3,No,13,Normal
BKG00342,11-02-2024,26-04-2024,75,Holiday Package,Domestic,Family,Hyderabad,Mumbai,App,NetBanking,45430,5,0,0,3,Yes,8,Normal
BKG00343,15-02-2025,03-05-2025,77,Hotel,International,Couple,Hyderabad,Dubai,Website,Credit Card,44771.4,15,0,0,4,No,15,Normal
BKG00344,30-12-2025,03-03-2026,63,Train,International,Couple,Bangalore,London,App,Wallet,6285.6,0,0,0,2,Yes,20,Normal
BKG00345,16-04-2025,28-05-2025,42,Flight,International,Couple,Delhi,Dubai,App,NetBanking,18491.4,20,0,0,4,Yes,12,Normal
BKG00346,09-09-2025,19-10-2025,40,Holiday Package,Domestic,Family,Hyderabad,Hyderabad,App,Credit Card,17847,10,0,0,2,No,0,Normal
BKG00347,10-11-2025,02-01-2026,53,Flight,International,Solo,Hyderabad,London,Website,Debit Card,17787.6,10,0,0,3,Yes,18,Normal
BKG00348,17-02-2024,18-04-2024,61,Holiday Package,International,Family,Chennai,Bangkok,Website,NetBanking,126039.6,0,0,0,4,Yes,22,Normal
BKG00349,18-06-2025,11-09-2025,85,Hotel,Domestic,Family,Bangalore,Mumbai,Website,NetBanking,5809,0,0,0,1,No,15,Normal
BKG00350,30-09-2025,29-12-2025,90,Holiday Package,Domestic,Solo,Hyderabad,Delhi,Website,Debit Card,15231,10,0,0,1,No,23,Summer
BKG00351,01-06-2024,15-07-2024,44,Flight,Domestic,Solo,Hyderabad,Goa,Website,UPI,8794,0,0,0,5,No,15,Normal
BKG00352,06-04-2024,28-04-2024,22,Hotel,International,Couple,Delhi,Singapore,Website,UPI,38084.4,20,1,80,3,No,5,Normal
BKG00353,09-06-2025,18-06-2025,9,Hotel,International,Couple,Hyderabad,Bangkok,App,Debit Card,17872.2,20,0,0,5,Yes,15,Summer
BKG00354,05-09-2024,12-10-2024,37,Train,International,Couple,Hyderabad,Dubai,Website,Credit Card,3785.4,10,0,0,2,No,16,Normal
BKG00355,03-04-2024,06-05-2024,33,Train,International,Solo,Bangalore,Bangkok,App,Wallet,2304,0,0,0,2,Yes,17,Christmas
BKG00356,29-05-2024,06-07-2024,38,Hotel,International,Couple,Mumbai,Dubai,App,Credit Card,20557.8,5,0,0,1,Yes,5,Normal
BKG00357,29-09-2025,14-10-2025,15,Holiday Package,Domestic,Couple,Hyderabad,Mumbai,Website,Debit Card,41722,20,0,0,4,No,23,Normal
BKG00358,16-07-2024,11-08-2024,26,Hotel,Domestic,Solo,Bangalore,Chennai,Website,Debit Card,18326,20,0,0,2,No,23,Diwali
BKG00359,08-06-2024,11-07-2024,33,Train,Domestic,Solo,Bangalore,Mumbai,Website,UPI,4345,10,1,80,4,Yes,6,Normal
BKG00360,20-10-2024,03-12-2024,44,Train,Domestic,Solo,Bangalore,Delhi,Website,Wallet,2253,5,0,0,5,Yes,11,Christmas
BKG00361,18-11-2025,19-12-2025,31,Train,Domestic,Family,Mumbai,Delhi,Website,UPI,4705,10,0,0,2,Yes,23,Normal
BKG00362,02-04-2024,08-04-2024,6,Holiday Package,Domestic,Couple,Bangalore,Mumbai,App,NetBanking,52004,0,0,0,5,No,13,Normal
BKG00363,10-06-2025,14-06-2025,4,Flight,Domestic,Business,Hyderabad,Bangalore,App,Credit Card,8077,5,0,0,1,Yes,20,Summer
BKG00364,28-03-2024,26-05-2024,59,Holiday Package,International,Solo,Bangalore,Dubai,App,NetBanking,55935,15,0,0,5,No,3,Normal
BKG00365,21-09-2025,26-09-2025,5,Flight,Domestic,Business,Hyderabad,Goa,Website,Credit Card,7594,10,1,80,3,No,3,Christmas
BKG00366,27-02-2025,26-04-2025,58,Holiday Package,International,Solo,Hyderabad,London,Website,UPI,135849.6,15,0,0,1,Yes,3,Normal
BKG00367,07-01-2025,10-03-2025,62,Holiday Package,Domestic,Solo,Delhi,Hyderabad,App,UPI,15907,0,1,80,3,No,10,Normal
BKG00368,08-02-2024,16-04-2024,68,Holiday Package,Domestic,Business,Hyderabad,Chennai,Website,Wallet,73253,15,1,80,2,No,7,Normal
BKG00369,11-04-2025,04-07-2025,84,Flight,International,Family,Delhi,Bangkok,Website,UPI,16821,0,0,0,4,No,5,Diwali
BKG00370,20-07-2025,23-08-2025,34,Holiday Package,International,Solo,Mumbai,London,Website,Credit Card,142495.2,15,0,0,2,No,21,Normal
